|               energy|                  flux|
|               double|                double|
|                  MeV|          1 / (cm3 eV)|
|                 null|                  null|
                 0.001                    0.0 
  0.001135733358343105  7.600054778859899e-11 
  0.001289890261253308  1.237367450360082e-10 
 0.0014649713983072863 1.5110489405502826e-10 
  0.001663816886076129 1.6403740714223856e-10 
 0.0018896523396912095 1.6696139316495644e-10 
 0.0021461411978584036 1.6315429504006013e-10 
  0.002437444150122222 1.5501907925438085e-10 
 0.0027682866303920667  1.442966542353684e-10 
    0.0031440354715915 1.3222938963720977e-10 
  0.003570785964900463 1.1968661034749986e-10 
  0.004055460735840828 1.0726057828684601e-10 
  0.004605922041145104  9.533961798423074e-11 
  0.005231099308056263  8.416358242542538e-11 
 0.0059411339849650335  7.386570984943561e-11 
  0.006747544053110693  6.450402359845198e-11 
  0.007663410868007463  5.608472330007979e-11 
  0.008703591361485167  4.857946508378605e-11 
  0.009884959046625586  4.193799844106026e-11 
  0.011226677735108135 3.6097291875200396e-11 
  0.012750512407130135 3.0988018265111394e-11 
  0.014481182276745337 2.6539067825010537e-11 
  0.016446761779946643 2.2680599034006354e-11 
   0.01867913599020783 1.9346015990402308e-11 
  0.021214517849106298 1.6473166499677753e-11 
  0.024094035602395255 1.4004982696954453e-11 
  0.027364399970746706 1.1889730323986493e-11 
   0.03107866187782014 1.0080990162546128e-11 
    0.0352970730273065  8.537462630744845e-12 
   0.04008806328898467  7.222661886331205e-12 
    0.0455293507486695  6.104478355033135e-12 
   0.05170920242896761 5.1550207288945566e-12 
   0.05872786613189483 4.3498972858192844e-12 
   0.06669919663030122 3.6680124851729936e-12 
   0.07575250258771916  3.091152362309128e-12 
   0.08603464416684505 2.6036389049197837e-12 
   0.09771241535346502 2.1920136751657138e-12 
   0.11097524964120721 1.8447516767608704e-12 
   0.12603829296797275  1.552005107491888e-12 
     0.143145893752348 1.3053757596063199e-12 
    0.1625755666443795 1.0977142942984965e-12 
   0.18464249428955445   9.22944316181672e-13 
    0.2097046401323233  7.759090314914764e-13 
   0.23816855519761582  6.522382363867991e-13 
   0.27049597304631373  5.482334152094788e-13 
    0.3072112998861759  4.607688130288912e-13 
    0.3489101213406774 3.8720647060195107e-13 
    0.3962688638701478 3.2532336478301293e-13 
    0.4500557675700497 2.7324897533969253e-13 
    0.5111433483440171 2.2941179081670285e-13 
    0.5805225516094902  1.924934613607325e-13 
    0.6593188271333549 1.6138949531534898e-13 
    0.7488103857590023 1.3517557048224924e-13 
    0.8504489341802686 1.1307868427085982e-13 
    0.9658832241158708  9.445249641599432e-14 
     1.096985797892384  7.875632308388614e-14 
    1.2458833642950082   6.55373236540507e-14 
     1.414991297434576  5.441548427848378e-14 
    1.6070528182616401 4.5071049198644375e-14 
    1.8251834943190444  3.723408562708708e-14 
     2.072921779595372  3.067589447278813e-14 
     2.354286414322418 2.5202000620782826e-14 
     2.673841615839949 2.0646475681616347e-14 
    3.0367711180354604 1.6867365325803936e-14 
      3.44896226040576 1.3743014041590522e-14 
    3.9171014908092605  1.116910314737338e-14 
     4.448782831127585  9.056243089586112e-15 
     5.052631065335685  7.327987671911009e-15 
     5.738441648302398 5.9191645860178614e-15 
     6.517339604882427  4.774441931379915e-15 
     7.401959996915645    3.8470729231808e-15 
     8.406652885618334 3.0977796780846935e-15 
     9.547716114208066  2.493751353253194e-15 
    10.843659686896109  2.007742049902943e-15 
    12.315506032928262 1.6172602710067566e-15 
    13.987131026472387 1.3038451060646449e-15 
    15.885651294280526 1.0524255618029412e-15 
     18.04186409392072  8.507593744197771e-16 
    20.490746898158502  6.889468927496707e-16 
     23.27202478960412  5.590146969705758e-16 
    26.430814869741084  4.545628196913327e-16 
     30.01835813575592  3.704689207372516e-16 
    34.092850697468144  3.026425788776802e-16 
     38.72038781812557 2.4782297816842153e-16 
     43.97603609302721 2.0341362189385533e-16 
      49.9450511585514  1.673482293746521e-16 
     56.72426068491978 1.3798258945045593e-16 
     64.42363508721384 1.1400779998329925e-16 
     73.16807143427206  9.438097044759915e-17 
     83.09941949353404   7.82700739806412e-17 
     94.37878277775391  6.501018779749674e-17 
    107.18913192051286  5.406884783804045e-17 
     121.7382727739662  4.501866303831274e-17 
    138.26221737646563  3.751568942021691e-17 
    157.02901247293775 3.1282359723409374e-17 
    178.34308769319094 2.6094007371147828e-17 
    202.55019392306664 2.1768221384394328e-17 
    230.04301197729217 1.8156428446137766e-17 
     261.2675225563332 1.5137226118397612e-17 
    296.73024081888724 1.2611092936605216e-17 
    337.00643292719315  1.049618166518634e-17 
     382.7494478516315   8.72496553558863e-18 
     434.7013158125026  7.241557234034681e-18 
     493.7047852839004  5.999559563172382e-18 
     560.7169938205458  4.960337332854812e-18 
     636.8249944718586  4.091623951801512e-18 
     723.2633896483549 3.3663948330943117e-18 
     821.4343584919438 2.7619542304860957e-18 
     932.9304026284696 2.2591933876275236e-18 
     1059.560179277617  1.841986618417726e-18 
    1203.3778407775906 1.4966987071229457e-18 
    1366.7163564620073  1.211782271276351e-18 
     1552.225357427048   9.77447828689319e-19 
     1762.914118095948  7.853925393514878e-19 
    2002.2003718155845  6.285761788775267e-19 
     2273.965752357932   5.01035013265887e-19 
      2582.61876068268 3.9772600747135462e-19 
    2933.1662783900483 3.1439529348617175e-19 
     3331.294787934677  2.474660950374586e-19 
     3783.462617131933 1.9394238037000489e-19 
     4297.004704320844 1.5132540395335554e-19 
    4880.2515836544335 1.1754101079920772e-19 
     5542.664520663107  9.087612467260381e-20 
     6294.988990221887  6.992324096699492e-20 
     7149.428986597592  5.353201936739613e-20 
